,tweet,Sentimento,data,usuario,nome,reply_user_id,reply_to_screen_name,n_retweets
379,"Gente, olha a bagunça! Parlamentares devem, no mínimo, exigir explicações.                     Diretor do BC mora em Boston, mas faz ""bate e volta"" para reuniões do Copom - 20/11/2020 - UOL Economia https://t.co/smMfLun5j7",0,2020-11-20 22:55:31,149585845,paulonbjr,,,48
380,"#RadarDeCandles 📡
18/11/2020 (após fechamento do mercado)
Ações do #IBOV no gráfico diário

Dark cloud cover
#ECOR3

Dragonfly doji
#LAME4

Gravestone doji
#PRIO3
#QUAL3

Enforcado
#CCRO3
#ITSA4
#PETR4

Martelo
#BTOW3

Engolfo de baixa
#ABEV3
#ENBR3",1,2020-11-19 09:21:52,1187302264769253120,LeiturasTrader,,,0
381,Manual de Análise Técnica: Essência e Estratégias Avançadas: Tudo o que um Investidor Precisa Saber Para Prosperar na Bolsa de Valores Até em Tempos de Crise | https://t.co/EDTRCGkOCK https://t.co/bBDZGtLTWu,1,2020-11-18 15:10:39,108736170,lessandro_esp,,,0
382,"@jcamargonyc @rafaelbboa Pior foi o Jordan, que apareceu quando o IBOV caiu pra 93k e já sumiu novamente",0,2020-11-17 00:35:07,1059637713056551040,barbainvestidor,8.122833756377211e+17,jcamargonyc,0
383,"A algum tempo, existe um busca por um novo imposto digital, vide: https://t.co/kJqihQTntg 

e agora o governo quer ""forçar"" o uso do pix https://t.co/8ZFQMaZ7vg ou https://t.co/QlV0JkFnjx 

Será que ai não tem coisa?",0,2020-11-19 15:56:50,84995698,1danilo,,,1
384,pix melhor invenção do banco central não sei como vivíamos sem isso,1,2020-11-19 15:24:12,780878792281710592,lmjdelicated,,,0
385,"Mercado quer foco nas reformas após eleições municipais em meio a ventos positivos da Ásia
https://t.co/xwJmZL1NwN",2,2020-11-16 11:18:52,1113533606247436032,valorinveste,,,0
386,Como que o BANCO CENTRAL pode se declarar independente com a nossa GRANA ???,0,2020-11-17 20:05:26,414849216,jamesFricke1,,,0
387,"Azul estima atender voos para 113 destinos em dezembro, ante 116 na pré-pandemia
https://t.co/UCSN74sH3e",1,2020-11-16 13:38:00,1113533606247436032,valorinveste,,,2
388,"@Xetdoinvesting Faz uma assim:

Charuto &amp; 
Relógios &amp;
Short IBOV &amp;
Close Friends",1,2020-11-17 00:25:32,1328450938923834880,ReNoAr11,1.225433724004729e+18,Xetdoinvesting,0
389,"É ruim demais, é tipo o Assalto ao Banco Central transformaram um história legal num filme meia boca. https://t.co/SGDDYayv6p",0,2020-11-18 00:47:21,2456941184,franziskacoup,,,0
390,"Entenda o que é o PIX, plataforma de pagamentos virtual e sem custo do Banco Central, no #BalançoGeralCE:

🔗 https://t.co/ZwBLG1mOQT https://t.co/ip3mAWRLqG",1,2020-11-19 17:26:08,1241536649357656064,BalancoGeralCE,,,0
391,"Após ler todo o plano de governo do Boulos estou convencido...

Ele so precisará invadir o Banco Central e utilizar as reservas ociosas com isso conseguirá os MUITOS BILHÕES acima do orçamento que as propostas dele custam...

Escrever proposta bonitas porém inviáveis é facil d+..",0,2020-11-16 12:27:11,994376147193532416,vibexiga,,,3
392,"@cristiaanhansen Nelipe Feto concorda com esse pensamento, já que a Bolsa de Valores não ajuda ninguém né rsrs",0,2020-11-18 00:55:54,760499335,JoaovkLn,399082384.0,cristiaanhansen,0
393,"A coisa mais imbecil que eu li hoje foi ler que só rico investe na bolsa de valores. Sou pobre, moro na favela e invisto na bolsa. Enquanto continuarem com essa mentalidade medíocre não vão sair do lugar nunca...",0,2020-11-20 19:03:13,4582582702,IsaqueAraujo_,,,0
394,@VictorPezles @ViviCan20 Na verdade a iniciativa é do Banco Central ... os bancos foram obrigados a aderir. Pode ser pra controlar movimentação financeira.,1,2020-11-17 18:37:55,36990486,FeArcoverde,1.004056739770196e+18,VictorPezles,0
395,"PRIO3 explode; Ibov, GOLL4 e Nasdaq sobem. Fechamento de mercado com Ber... https://t.co/pESwwrdiYB via @YouTube",2,2020-11-20 02:10:00,58048293,humbertocst,,,0
396,"Divulgação de eficácia de vacina em fase de testes é p turbinar ações da farmacêutica na bolsa de valores e não p interesse público.

Repita isso dez vezes por dia antes de se empolgar c a notícia.",2,2020-11-16 14:52:05,1192870823297797888,CorporacaoPato,,,8
397,"Acionistas minoritários da Linx não celebram negociação com a Stone
https://t.co/imtJ99sCk5",0,2020-11-18 11:35:29,1113533606247436032,valorinveste,,,0
398,"Bolsa de valores também oscilou bastante, mas fechou com pequena alta https://t.co/0EmGbH5j4X #dólarcomercial",2,2020-11-19 22:10:24,38244535,radiotupi,,,1
399,@cafecomferri vale e petrobras alavancando ibov,2,2020-11-18 01:55:11,444741132,ifjrap,437824506.0,cafecomferri,0
400,"Em seu primeiro dia de funcionamento integral , o Pix, sistema brasileiro de transferências monetárias eletrônicas instantâneas, desenvolvido pelo Banco Central, movimentou mais de R$ 777 milhões e realizou mais de 1 milhão de transações até as 18h

#Elmar #DeputadoFederal #Bahia https://t.co/NYHMnBhTuC",1,2020-11-17 21:35:50,89681945,ElmarNascimento,,,0
401,"@nathfinancas Obrigada, Nath pelas informações. Continuarei sem cadastrar mesmo assim. O Banco Central, sei não... Banqueiro não dá ponto sem nó.",0,2020-11-18 04:40:56,938057871547301888,boaventuramar,9.160085992053596e+17,nathfinancas,0
402,"⭐️ Notas de corretagem
⭐️ Cálculo IR para DARF
⭐️ Preço médio
⭐️ Rentabilidade da carteira
⭐️ Balanceamento
⭐️ Lista de empresas B3
⭐️ Livro de anotações

👉🏻 https://t.co/cYJNwdb2Gy

#BRML3 #MULT3 #MGLU3 #VVAR3 #BTOW3 #CIEL3 #LWSA3 #ITUB4 #BBDC4 #BBAS3 #ITSA4 #QUAL3 #ELET3 #OIBR3 https://t.co/hcVxL9G8gg",1,2020-11-21 16:57:41,219778202,Jair_Reis,,,0
403,"@Maufalavigna Mas o mercado de ações e bolsa de valores SÃO RACISTAS. Eles, a  FIESP, todos apoiam BOLSONARO. Alias eles protegem Bolsonaro.",0,2020-11-20 20:12:02,1297669569876832000,carlosriconbr,2330949535.0,Maufalavigna,0
404,como assim registro do banco central de cada familiar cara ah para,0,2020-11-16 22:24:50,2470478422,vampjinkook,2470478422.0,vampjinkook,0
405,me chama de bolsa de valores e investe em mim bb 🔰,2,2020-11-16 14:45:57,1260609227741179904,IanLeandro62,,,0
406,"CALL DO GRAFISTA Márcio Gomes,CNPI- T 

Sempreantesdeinvestirconfiraodisclaimer (link: https://t.co/GlBTEfgNyh) 

Sala de análise
#call #ibovespa #ações #swingtrade  #trader #nectontrading #marciogomes  #investimentos #analisegrafica #MEAL3  #FRANGO #pizza  #ibov https://t.co/gAOlgUvRaf",1,2020-11-17 18:29:27,1278644328,invistanecton,,,0
407,"O Banco Central divulgou o balanço de operação do primeiro dia de Pix, novo sistema de pagamentos instantâneos. https://t.co/ZPjNvDOWPI",1,2020-11-17 00:39:20,14306125,tvcultura,,,3
408,"@GabiPerini12 Prazer, Banco Central",1,2020-11-17 19:48:58,3374355814,_GMichelon,1.17268596754892e+18,GabiPerini12,0
409,"Diretor do BC mora em Boston, mas faz ""bate e volta"" para reuniões do Copom https://t.co/2WcrVB8xx1",1,2020-11-20 15:35:20,14594760,UOLEconomia,,,4
410,"Em 1931 passa a assegurar a estabilidade do valor da moeda, regula a circulação monetária e a distribuição do crédito. Na II Guerra Mundial assume a função de caixa central das reservas de ouro e divisas. Em 1962, com 🇵🇹 no @FMInoticias, é banco emissor, central e de reservas. https://t.co/p0iB5tEjmI",1,2020-11-19 18:47:43,1180595598086610944,Efemeridespt,1.180595598086611e+18,Efemeridespt,0
411,"Dólar aproxima-se de R$ 5,30 e fecha no menor valor em dois meses

Em mais um dia de euforia no mercado financeiro, o dólar fechou no menor valor em dois meses, influenciado pelo cenário internacional e pela indicação de que o Banco Central (BC) pode  https://t.co/4SCOR7N7jR https://t.co/ofF6EThRN6",2,2020-11-18 19:57:27,2373553459,leoreis63,,,0
412,"O BC concedeu autorização ao BTG Pactual (André Esteves) para abrir um banco na Colômbia. O capital inicial é de R$ 675 milhões pela cotação atual, mas esse é um limite autorizado e não necessariamente o volume de investimentos que o banco fará.   https://t.co/LydQAHOYSL",1,2020-11-17 19:03:15,894575565042311168,Djoaocor,,,0
413,"@eduardobcastro @felipeneto https://t.co/BiFEWZM3Fj

Entendeu??
Esquerda Caviar é um saco! Muito burra não sabe como funciona as coisas do mundo!

Socialismo trouxe mais fome e desigualdades e é um herói para eles, enquanto, o Capitalismo coitado reduziu a fome, desigualdade, aumentou a vida,... é o vilão👺",0,2020-11-15 21:34:52,1194650908824609024,EdinhoPG12,7.80081105932288e+17,eduardobcastro,0
414,"@alissontriani @silviolual Está aberta hoje. 

De acordo com o Valor, o feriado de 20/11 foi antecipado para 21/05.

https://t.co/UVz2UV0aik",1,2020-11-20 17:36:31,1162817801154966016,LucianoCSilva02,65652115.0,alissontriani,0
415,"Gente, troquem logo para o Pix, facilita a vida de todo mundo. O Pix não é ""invenção dos velhos bancos"", é uma determinação do Banco Central para acabar com a farra das tarifas. Podem confiar que é seguro.",2,2020-11-18 12:54:58,86193769,annesonsouza,,,2
416,"Segundo o vice-presidente do Banco Central Europeu, os bancos da região ajudaram a absorver o choque da crise e evitaram um aperto de crédito que seria prejudicial à economia 
https://t.co/PEpnU4Hr5I",1,2020-11-16 15:02:08,1181629051309572096,CNNBrBusiness,,,2
417,@_evso Muita fintech e banco digital no mercado oferecendo ted que cai na hora de graça pra qualquer banco. O banco central correu atras de ajudar os bancões rs,1,2020-11-20 00:54:10,1066364689674878976,paulodelucass,1.210717424963801e+18,_evso,0
418,"O Ministério da Economia revisou a sua estimativa para o déficit primário do governo central (Tesouro, Banco Central e Previdência) de R$ 861 bilhões para R$ 844,574 bilhões em 2020.",0,2020-11-20 20:23:45,994992447292928000,ConvexResearch,,,0
419,"Paulo Gala: ""A verdade é que o Banco Central está demorando para agir""",1,2020-11-16 09:09:28,958496560991686656,politicasemfato,,,0
420,"@Cathala @OuroDiTolo é aquela coisa, se não precisa da grana por agora e quer algo mais seguro e com rentabilidade - mete bronca",2,2020-11-20 13:29:00,15523771,sacocheiospfc,18974520.0,Cathala,0
421,"O presidente do Banco Central, Roberto Campos Neto, afirmou hoje em coletiva que o WhatsApp Pay, serviço de pagamento do WhatsApp, irá começar a funcionar em breve

Comento sobre 👇",1,2020-11-17 00:49:41,27559396,giankojikovski,,,4
422,trader de elite seria o pro player da bolsa de valores?,1,2020-11-17 01:22:46,1132321288649888000,OsterGabriel,,,0
423,@BTGPDigital CDI não é mais referência. Fixem a rentabilidade numa moeda forte + juros reais(semelhante a bonds brasileiros em NY).,2,2020-11-20 14:26:23,28980244,MarcosMarcondes,8.188059556096573e+17,BTGPDigital,0
424,"Pix impede roubo digital usando bloqueio antifraude, explica BC https://t.co/96xEyIWqJV https://t.co/BDuar4MU7F",1,2020-11-21 02:35:32,248221757,feed_brasil,,,0
425,É um Delegado de Polícia preocupado com o Pix a nova movimentação financeira autorizada pelo Banco Central https://t.co/ATE14j8mt4,1,2020-11-19 16:33:06,2777800779,4ec84d767ab14d6,,,0
426,"O presidente do Banco Central, Roberto Campos Neto, participa, às 9h30, do evento virtual “10º Congresso Internacional de Gestão de Riscos”, organizado pela Federação Brasileira de Bancos (Febraban).",1,2020-11-17 11:27:27,124612069,carloslopesjorn,,,0
427,nossa pior que minha vida agora é outra com o pix obrigado banco central,0,2020-11-17 18:56:29,1537603566,leopetz,,,0
428,Hoje gravei um tutorial sobre investimentos na bolsa de valores 📉 https://t.co/ojWKbymP1c,1,2020-11-17 17:17:24,37232882,henrique_luz,,,0
429,Mais uma ilegalidade no desgoverno Bolsonaro: diretor do Banco Central mora nos Estados Unidos https://t.co/wr3Qob26L0,0,2020-11-21 16:51:55,859949755,mmargapc,,,0
430,Cada vez que tento aprender sobre renda variável um panda morre na China,0,2020-11-18 14:54:48,106275898,vimargini,,,0
431,📷 ÚLTIMA HORA!!! EMPRESA FARMACÊUTICA DE VIDIGUEIRA ANUNCIA VACINA CONTRA A COVID-19 FEITA COM VINHO TINTO - EFICÁCIA DE 462%!! PREÇO DAS AÇÕES DA EMPRESA DISPARA NA BOLSA DE VALORES DE BARRANCOS... https://t.co/6adX90CuBM,2,2020-11-16 18:41:30,2789531235,naoconfirmo,,,1
432,"@obetomuniz @picpay Se quiser ajuda pra reclamar sobre o @picpay pro banco Central é só chamar, eles não estão com muita dó do pessoal fazendo merda",0,2020-11-18 17:49:52,35925452,aleattorium,356284850.0,obetomuniz,0
433,@bocchimochi Pix muito bom vem banco central pode comer meu cu,2,2020-11-17 17:57:41,181996963,BFencerMusashi,1.197697251134575e+18,bocchimochi,0
434,"Com o último Relatório Focus do Banco Central estimando #IPCA (Índice Nacional de Preços ao Consumidor Amplo) em 3,25% ao final de 2020, Ministério da Economia também revisou para cima sua projeção. Expectativa da pasta foi de 1,83% para 3,13%. Piso da meta do governo é de 4,00%. https://t.co/BLz8SFr8fX",1,2020-11-17 17:39:04,808351554390650880,capitalizo,,,0
435,@ElevatorLeblon Esses papeis ae.jah dao 50% do ibov,1,2020-11-17 17:26:51,1228354186699582976,miamibeacheleva,1.176869322234483e+18,ElevatorLeblon,0
436,"""Apetite de 'gringo' beneficia mercado brasileiro, mas risco fiscal é crescente - Valor Investe""

Ajude nossa causa: https://t.co/GuZBd6uzZI

#MudançasClimáticas #PolítcaAmbiental #MeioAmbiente #LicenciamentoAmbiental #AcordoDeParis #MOLDE
https://t.co/BR2RebCLUc",2,2020-11-20 11:47:38,1132022355117728000,MoldeLife,,,0
437,"CALL DO GRAFISTA Márcio Gomes,CNPI- T 

Sempreantesdeinvestirconfiraodisclaimer (link: https://t.co/GlBTEfgNyh) 

Sala de análise
#call #ibovespa #ações #swingtrade  #trader #nectontrading #marciogomes  #investimentos #analisegrafica #COGN3  #EDUCAÇÃO #FACULDADE  #ibov https://t.co/pTdoy5b7bn",1,2020-11-18 19:21:15,1278644328,invistanecton,,,1
438,@victorytrader88 @moneymakerbr Agora ibov bate 200k kkkkk,2,2020-11-18 01:33:37,177629082,leononatotrader,9.59830625711788e+17,victorytrader88,0
439,"Exterior sobe com a notícia da #Pfizer, já o #Ibov cai pela realização de lucros. Ações de educação em alta pela expectativa de volta às aulas com as vacinas (#COGN3 +7%, #YDUQ3 +7%), mas bancos e varejo caem.

#fintwit #investors #markets 

Leia mais: https://t.co/zm86ir02GY",0,2020-11-18 18:04:03,787025129729646592,gorilainvest,,,2
440,"Pix impede roubo digital usando bloqueio antifraude, explica BC - Tecnoblog https://t.co/SXMVIngiWB",2,2020-11-21 21:59:43,1171888292230521088,PiresMeris,,,0
441,"Banco Central: estimativa de inflação sobe para 3,25% neste ano.Para 2021, a projeção passou de 3,17% para 3,22% na quarta elevação.",0,2020-11-17 12:27:42,330614994,jornaldomacico,,,0
442,"Hoje começa a funcionar o PIX, novo método de pagamento do Banco Central. Já sabe utilizar no dia a dia? O #DinheiroNaConta convidou Carlos Netto, CEO da Matera, para tirar todas as dúvidas. Deixe sua pergunta! 
O programa é às 18h40: https://t.co/6XgYRweiGD. Acompanhe!#MyNews https://t.co/rUk8ZX2TMj",0,2020-11-16 19:41:53,964601809527390208,CanalMyNews,,,1
443,"#TBT de hoje é pra quando a gente tinha que pagar uma TED ou DOC para transferir dinheiro entre bancos. Ainda bem que hoje temos o #PIX!

Banco Central registra 5,2 milhões de transações em três dias de funcionamento do PIX. https://t.co/6p4YEtsCad",2,2020-11-19 18:29:49,215774209,FinancasInt,,,1
444,@JoaoLoque Tá amarrada!,1,2020-11-18 19:45:10,1143897801987936000,Dan_ibov,1.072648412699464e+18,JoaoLoque,0
445,"O presidente do Banco Central, Roberto Campos Neto, afirmou que o Pix, novo sistema de pagamentos instantâneos, poderá viabilizar pequenos negócios.

""O Pix dá amplo acesso a todos.  #pix https://t.co/2jOZiuwqUm https://t.co/cDjpD3hvmI",2,2020-11-17 14:10:28,1227589995411770880,bpmoney_,,,0
446,@g1 Noçççaaaa como viver sem essa informação que abalou a bolsa de valores 🐴🐴🐴🐴 https://t.co/XjdqnfJwF6,1,2020-11-20 00:10:43,1296837290728333056,taniaoli_,8802752.0,g1,0
447,"Após Paulo Guedes, dizer, na última quinta-feira (19), que o Brasil poderia vender reservas internacionais para reduzir a dívida pública, o secretário especial de Fazenda, Waldery Rodrigues, reforçou que cabe ao Banco Central tomar tal decisão https://t.co/NDTY5uMazS",1,2020-11-20 19:55:38,1181629051309572096,CNNBrBusiness,,,2
448,"Renda variável me deixa extremamente ansiosa, não gostei, não vou ampliar minha carteira nada, deixa como tá mesmo

muito bom nota 0",0,2020-11-19 17:08:37,1112432994529223040,MaganhaCarol,,,0
449,@ConceioRAlmeid1 @1bolchevique @HPIEKNY @mauadmah Sejamos realistas: tida empresa busca ganhar sempre e reduzir prejuízos. Mas dessa vez não partiu dos bancos. Tiveram que se submeter a uma diretriz do banco central.,1,2020-11-19 12:08:04,1244435369317274112,charlie_mouch,9.206878945320632e+17,ConceioRAlmeid1,0
450,Nunca reclamei da segunda-feira #ibov,1,2020-11-16 18:13:36,1138888433764580992,Fernandmansano,,,0
451,"@_Fidel @liquidobento Sempre que tu usar o pix vai ser feito uma consulta a base de dados do cadastro, tanto quando envia, quanto quando recebe. Essa base de dados os operadores financeiros vão ter acesso. Não sei se acesso integral, mas considerando que vem do banco central +",1,2020-11-16 13:06:32,2158878403,gabrielleite322,68250601.0,_Fidel,0
452,"@CandidaThiago @LuizPersechini @BrazWanessa Como assim “saída de dólares”? Vc se refere a reserva que o banco central tinha ou se refere a investimento estrangeiro ou tá dizendo que todo mundo que tinha dólar vendeu por algum motivo?
Explica tb a parada das contas públicas por favor.",1,2020-11-16 09:35:04,1050769019115097984,ancapnordestino,1.324535724067164e+18,CandidaThiago,0
